id,agency_id,transaction,date_mel,url,image,description,priceCurrency,price,address.region,address.departement,address.ville,address.code,address.geoloc,address.localisation,seller.@type,seller.image,seller.name,seller.address.@type,seller.address.streetAddress,seller.address.postalcode,seller.address.addresslocality,features.Surface,features.Pièces,features.Chambres,features.Terrain,features.Construction,features.Parking,features.Salles de bain,features.Toilettes,features.Exposition,features.Chauffage,features.Cuisine,features.Taxe foncière,features.Nb étages,features.Boxes,features.Salles d'eau,features.Terrasses,features.Cave,features.État
16830097,2194,vente,07/06/2018,https://proprietes.lefigaro.fr/annonces/chateau-allier-auvergne-france/16830097/,https://lh3.googleusercontent.com/Iu3VpgfgMDy2lZqbHSo7eaiJ94u4Uddl8AT9UULE7fxUiR2YuJ-myL3eeIQwQVJkHJs6pHjk4VfldZC5JNvdfocfj9tSR_kcdTkvQg=rj-w963-h564-n-l70,"Charmant château des XIIIe, XVIIe et XVIIIe siècles composé d&#x27;un massif corps de logis flanqué de 2 tours rondes. 384 m². Très belles pièces de réception. Nombreux éléments de décoration : cheminées, gypseries, peintures murales etc...Maison annexe de 108 m² et ferme de 202 m² avec nombreuses dépendances. Garage. Superbe parc de 4,47 ha. Aucune nuisance. Une petite ville avec tous les commerces à proximité. DPE: A. Ref 659.",EUR,890 000,auvergne,03,montlucon,03100,-,-,Organization,https://lh3.googleusercontent.com/oAd5MnGsi6K-ZWIHKfjdskKkRyySeqWzFirTTC4E8aChq-ergyuBuOEFbB7R2xOYYFN9FvKde4e5YkWZa_2-VBB2QsAy1xBbUmmpCw=rj-w127-h127-l70,PIERRE CHANGARNIER IMMOBILIER,PostalAddress,Château de la Lécholle,03110,Saint-Pont,694 m2,11,5,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
34440491,396835,vente,17/04/2021,https://proprietes.lefigaro.fr/annonces/chateau-achat-prestige-italie/34440491/,https://lh3.googleusercontent.com/padxm0YU0Lo24Op8C10ByQSSnbciOH4fKqilBQCyFI_3N_II0geEjvXBkz1zR4fAK3_7WreKa0R55029fUU_qPiiwJItBABvk6UZQA=rj-w963-h564-n-l70,"Dans la campagne de Nardò, près des plages, un château du 16ème siècle, à restaurer. À quelques encablures des eaux translucides du Golfe de Tarente, la forteresse est située aux environs de la petite cité baroque de Nardò. Datée du 16ème siècle, cette importante place forte médiévale est dans un état de conservation remarquable. Défendue par une épaisse muraille de pierre, elle est surplombée d&#x27;une haute tour carrée dominant le paysage et les terres du domaine, qui s&#x27;étend aujourd&#x27;hui sur 5000 m². L&#x27;enceinte extérieure donne sur une cour centrale, qui distribue les  différents bâtiments et dépendances de l&#x27;ouvrage. L&#x27;intérieur témoigne de la prospérité passée des seigneurs et maîtres du lieu sous de hauts plafonds voûtés ornés de délicats vestiges, bas-reliefs sculptés et fresques peintes. Les toitures plates sont autant de nouveaux espaces à conquérir et donnent à l&#x27;ensemble encore davantage de potentiel. Un morceau d&#x27;Histoire à rénover, qui séduira les amateurs de vieilles pierres et les investisseurs avertis, le Salento et les Pouilles figurent parmi les régions les plus visitées d&#x27;Italie.",EUR,630 000,-,-,nardo,,-,-,Organization,https://lh3.googleusercontent.com/9y4HD1m4YRbJ5HMl9BqJqSnl3cCXLEUsZ-RY4F-QzXCJOhX-Qm68eyXBb08w6YT0nNFmjR2yF9nH0ohKHrrra6IL0tY1CoqN5HJIHg=rj-w127-h127-l70,PATRICE BESSE,PostalAddress,"7, rue Chomel",75007,Paris 7e,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
34436059,61995,vente,16/04/2021,https://proprietes.lefigaro.fr/annonces/chateau-dordogne-aquitaine-france/34436059/,https://lh3.googleusercontent.com/wno-L5al9gj2LK1Ly8g0yQsnjjEt2xC46axUtGCpqpAGWcSP4Zw2-ZFEJhk_WyEojHAPtFj94yBB3b2Mjgpe2APy5_Hf-umh5FPe=rj-w963-h564-n-l70,"Château de famille et ses dépendances à vendre en Dordogne (Périgord), propriété sur 24ha. Périgord, au Nord-Est de Bergerac, sans la moindre nuisance, proche d&#x27;un petit village. 10 mn de tous commerces.Propriété de 24ha de bois et prairies (l&#x27;ensemble clos), campagne vallonnée et boisée. Étang avec station de pompage, 4 puits. L&#x27;ensemble des terres sont entretenues. Idéal chevaux. Pas de servitudes.Ce château du XVIII ème siècle, sur des bases du XV ème, d’environ 450m2 habitables, a été totalement rénové récemment avec beaucoup de soin. Il est posé au centre de ses terres, en position dominante.2 entrées, escalier en bois d&#x27;époque.Cuisine équipée donnant dans la cour intérieure . Cellier et chaufferie (chauffage central fuel, 2 cuves, radiateurs en fonte).De la cuisine accès à la véranda côté piscine. Terrasse.Salon avec cheminée, donnant sur le jardin.Salle à manger avec cheminée, donnant sur le jardin.Bureau avec cheminée, accès dans la cour et au jardin.Buanderie. WC.Étage:Palier permettant l&#x27;accès à la chambre parentale, salle de bain et pièce aménagée en dressing. WC.1 chambre et salle d&#x27;eau, WC.1 chambre et salle de bain.1 chambre et point d&#x27;eau WC.Combles aménagés en une grande salle de jeux et une salle de gym.Piscine de 12X6, couverte, liner sable, chlore.Dépendances:Hangar, d’environ 80m2,  pour voiture et camping-car, avec parking.1 Grange d’environ 400m2: garages, atelier. Appartement de gardien d’environ 55m2 (salon, cuisine équipée, 1 chambre et salle d&#x27;eau).1 Grange aménagée en écurie: 4 boxes, dont un poulinière. Bâtiment annexe pour le stockage et la sellerie.1 Grange indépendante avec boxes.L&#x27;ensemble refait à neuf. Double vitrage.",EUR,nous consulter,aquitaine,24,bergerac,24100,-,-,Organization,https://lh3.googleusercontent.com/5ifuRfp6NwzP_YMM_7C9QZen69SQ9JhKhkz1nAivpngYE1eCSnaE_GnSyIuf7nPCqUJUmLXgznBE1PLFb6Y0M9ZrHmRZ_vNK6bj6gg=rj-w127-h127-l70,ANTHOUARD IMMOBILIER,PostalAddress,49 RTE DE POMBONNE,24100,Creysse,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
34433625,61995,vente,16/04/2021,https://proprietes.lefigaro.fr/annonces/chateau-dordogne-aquitaine-france/34433625/,https://lh3.googleusercontent.com/eAUyCIpsk2YziSUcdVF1uG0hdIVUnzReRGtO3c3DoHJI2y5mTIdk4uFIT1dxSVM8VKfWtmS9ycN2Oxlaz7pwlCOAgvRtWFKv2VaYQQ=rj-w963-h564-n-l70,"Appartement, au centre d&#x27;un château de village du XVI ème. Dordogne, proche Bergerac, dans un charmant village et proche du golf des Vigiers. Très jolie campagne vallonnée et boisée.Appartement, d&#x27;environ 217m2, situé au centre du corps principal d&#x27;un château du XVI ème siècle, ce logis offre de splendides volumes donnant sur 2 jardins. Jolie vue.Parcelle de jardin de 1107m2.4 niveaux permettant une surface totale de 490m2.RDC:Entrée.Vaste salle voûtée d&#x27;environ 83 m² avec cheminée: salon, cuisine bar/salle à manger. Cellier.Etage:Palier.3 chambres (30, 15 et 15 m²), salle de bain. Dressing et wc.Petit coin bureau.Rez-de-jardin à aménager. (100m2)Combles aménageables. (100m2)Tout à l&#x27;égout.",EUR,nous consulter,aquitaine,24,bergerac,24100,-,-,Organization,https://lh3.googleusercontent.com/5ifuRfp6NwzP_YMM_7C9QZen69SQ9JhKhkz1nAivpngYE1eCSnaE_GnSyIuf7nPCqUJUmLXgznBE1PLFb6Y0M9ZrHmRZ_vNK6bj6gg=rj-w127-h127-l70,ANTHOUARD IMMOBILIER,PostalAddress,49 RTE DE POMBONNE,24100,Creysse,490 m2,6,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
30160453,7974,vente,11/08/2020,https://proprietes.lefigaro.fr/annonces/chateau-vaucluse-provence+alpes+cote+d+azur-france/30160453/,https://lh3.googleusercontent.com/Do-Ulb73WYvnkvtCaG3MrlUxgdoLV-za8-rEcq0GMTRLHOAs7e1afj_IuelCKQoo02b3USSC8e3uB1LGa4B9eiR09O25FwjMoHbrWA=rj-w963-h564-n-l70,"Triangle Uzès-Nîmes-Avignon, très beau domaine du XVIe siècle entièrement rénové qui fut fréquenté entre autres par le cardinal Richelieu, Louis XIII et Henri IV. Un lieu chargé d&#x27;histoire, unique en son genre, offrant plusieurs espaces dédiés au travail, à la famille, à la découverte, aux loisirs, ainsi qu&#x27;une magnifique piscine et son parc de 5Ha. Sur 2700m² de surface, vous trouverez le nécessaire à une activité touristique: chambres, nombreux salons, accueil, restaurant, bureaux, suites et gites de charme et salle de réception.  Un projet clefs en main qui se réserve encore la possibilité d&#x27;un agrandissement grâce aux terres attenantes et constructibles (projet sur demande).",EUR,5 900 000,provence_alpes_cote_dazur,84,avignon,84000,-,-,Organization,https://lh3.googleusercontent.com/W0VXeEOzcj4b1AmWKl5_pfjCcGHxFkfUagDc0mmFg9SCErXu8XPX2Qb72w4YUwn0tkQJ07DI885hb8qvtUeNj5RJeQxXRZqBZP6r=rj-w127-h127-l70,UZES - SOTHEBY'S INTERNATIONAL REALTY,PostalAddress,"17, boulevard Gambetta",30700,Uzès,2 700 m2,25,22,5 ha,NC*,NC*,NC*,NC*,NC*,NC*,Équipée,NC*,,,,,,Ancien
34378211,3850145,vente,15/04/2021,https://proprietes.lefigaro.fr/annonces/chateau-allier-auvergne-france/34378211/,https://lh3.googleusercontent.com/o9XdrG7r0VNWa3DaEn54yND8mJvNkfFKAuXoqLkp-n6-UHQ14xSzbTW_gR05qZPtpGlXJLQ-KAbvmglrpQP9HK5wjb_wL2sdCtmwdg=rj-w963-h564-n-l70,"Réf. 3809  Séduisant château néoclassique à vendre en Bourbonnais  Cette rare demeure est située dans la belle région du Bourbonnais, à quelques kilomètres de la ville de Moulins (préfecture de l’Allier) dans cette région appréciée pour son histoire, l’abondance de ses bâtiments de grande qualité architecturale et la qualité de ses paysages. Cette position centrale dans la France lui donne de bon accès autoroutiers La petite ville de ressource à la sortie de laquelle la propriété est implantée, permet d’accéder facilement à pied à tous les commerces. L’endroit est beau. C’est la campagne à la ville.  Au sous-sol :buanderie, cave à vin, l’ancien calorifère intact, la chaufferie, et diverses pièces de rangement, accessibles de l’intérieure comme de l’extérieur et desservi par un couloir central. Tous les éléments techniques y sont concentrés. Au rez-de chaussée légèrement surélevé, un grand vestibule déplafonné couronné d’une galerie, dessert en étoile les pièces de réception et d’habitation : deux salons, salle à manger, bureau, cuisine, chambres avec dressing et salle de douche. La qualité architecturale et de décor sont là : authentiques parquets de chêne au point de Hongrie, cheminées de marbre sculptées avec raffinement (feuillage de laurier, ou d’acanthe), trumeaux à décor de rubans, amples moulure à raie d’ove, huiles sur toile dans les boiseries, trumeaux. Wc sous l’escalier. Au premier étage, 5 belles chambres, chacune avec sa salle de bains ou de douche. Toujours bien équipées, bien décorées, techniquement et qualitativement abouties, elles sont lumineuses, et bien balancées. Au-dessus, la toiture terrace est accessible et partiellement garnie de 25 panneaux solaires. On compte une surface par niveau d’environ 260m²  Vous décompterez un très confortable logement de deux pièces principales une pièce cathédrale avec cuisine, une chambre un bureau entre deux et une belle salle de douche avec wc séparé. Les matériaux sont nobles, le confort excellent, le chauffage par climatisation réversible, et les travaux datent de 2014 Cave et remise dessous. Garage pour 2 voitures et du matériel. Four à pain en état de fonctionnement  Belle piscine chauffée (9,5 x 3,8m) coque en PVC.  Très beau parc, que l’on remonte par une avenue de grand tilleuls centenaires, d’une surface d’1 hectare 97 ares 69 centiares. Les essences variées permettent au long des saisons de voir les couleurs s’y succéder. Beau et grand verger à l’arrière de la maison, Ancienne serre avec rocaille. On retrouve d’autres rocailles sur l’ile de l’étang qui joue l’effet du miroir d’eau ou encore à proximité de la vieille muraille. Deux sources alimentent le parc en besoin hydrique, et le alimente la piscine et le le jardin.  Propriété bien gérée, pleine de qualités à tous égards qu’il est certainement fort agréable d’habiter en toutes saisons",EUR,1 595 000,auvergne,03,moulins,03000,-,-,Organization,https://lh3.googleusercontent.com/qN_oGfneRSzhPUKkTEB2vbLx22v1UpkTCvYFLp8RnMmzCQeufc9h76NnMU-7ZLov3V58opByIV_85sRi9oqMeWZFqDFrw-yOE4GqwQ=rj-w127-h127-l70,CABINET LE NAIL,PostalAddress,"Bât H, rue Albert Einstein",53810,Change,520 m2,10,6,2 ha,NC*,1,NC*,NC*,NC*,NC*,NC*,NC*,,,,1,,Ancien
27483253,7224400,vente,29/02/2020,https://proprietes.lefigaro.fr/annonces/chateau-val+d+oise-ile+de+france-france/27483253/,https://thbr.figarocms.net/external/5_18KlDoNV30m_jVn8aUWa2gwwc=/963x564/filters:quality(65):strip_icc()/https%3A%2F%2Fmedia.immo-facile.com%2Foffice10%2Fmodele_garcin%2Fcatalog%2Fimages%2Fpr_p%2F3%2F4%2F4%2F3%2F5%2F3%2F5%2F1%2F34435351a.jpg%3FDATEMAJ%3D26%2F07%2F2021-17%3A01%3A34,"A 54 km de Paris. Axe rapide par A 115. Magnifique château des 13èmes, 14ème et 16ème siècles inscrit Monument Historique, avec un parc d&#x27;environ 1,2 hectare. Maison principale : hall d&#x27;entrée, double réception avec cheminées monumentales, cuisine; en étages :  7 chambres, 5 salles de bains., salon, salle de jeux. Divers dépendances pour une superficie totale d&#x27;environ  350 m².",EUR,1 920 000,ile_de_france,95,marines,95640,-,-,Organization,https://lh3.googleusercontent.com/Y4032MKMYYJai6xOpZ9BKb9-TuH2sR36R9aXaOoQvzfNfItjQna2psq6LwJLA7HXy03zh9GcqYkKYVbt8A9pCUVfcwReq-ze1f5x=rj-w127-h127-l70,EMILE GARCIN - PROPRIETES & CHATEAUX,PostalAddress,"5, rue de l&#x27;Université",75007,Paris 7e,560 m2,16,7,1.2 ha,1250,NC*,5,NC*,NC*,Fioul,NC*,NC*,,,,,,
34265029,33043,vente,09/04/2021,https://proprietes.lefigaro.fr/annonces/chateau-loiret-centre-france/34265029/,https://lh3.googleusercontent.com/jccJzutNLScxlrLI1K_3_hrVzCefrR-w0EkYatD2_DHxHIgxBHBoFSYhf_C1Czd_DbL0M-2HvnFG7xIExUto6Bukv8aBlQePz5Paffk=rj-w963-h564-n-l70,"Domaine forestier et son châteauA 1 heure 30 de Paris et 30 minutes d&#x27;Orléans,  la propriété s&#x27;étend sur près de 340 hectares constitués majoritairement de bois auxquels s&#x27;ajoutent quelques terres agricoles (pour 40 hectares environ).Doté d&#x27;un important réseau d&#x27;allées et chemins (environ 25 kilomètres cumulés), le domaine, formant un seul tenant, dispose d&#x27;une intéressante capacité d&#x27;exploitation forestière, tout autant qu&#x27;il constitue un territoire de chasse assez idéal, avec la présence de quelques pièces d&#x27;eau.Au milieu des bois constitués essentiellement de feuillus se trouvent le parc du château avec ses dépendances, sa petite chapelle, et son élégant étang situé sur l&#x27;arrière.Un ensemble rare proposé en exclusivité par l&#x27;agence Foncière Jeanne d&#x27;ArcDossier complet sur demande.Tel +33 643 954 576",EUR,De 2 000 000 à 5 000 000,centre,45,orleans,45000,-,-,Organization,https://lh3.googleusercontent.com/wESqD8Z8otcTx9woTrPgVr3rZIRHTF9Io1Tybl5bpVomgcEi7e7I4q4FkD_vKzp8r0cddhflCCCHGiLjNlYQ5xIiiNvgYus8i1mFgQ=rj-w127-h127-l70,FONCIERE JEANNE D'ARC,PostalAddress,15 rue du Faubourg St Vincent,45000,Orleans,NC*,NC*,NC*,340 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
34248131,50059,vente,09/04/2021,https://proprietes.lefigaro.fr/annonces/chateau-gironde-aquitaine-france/34248131/,https://lh3.googleusercontent.com/UIg-07VHOEcnTghZ6Ka_o-OD2RENT6ZXPsLFw9Bb2tZQ08-ETTNunlJUvAjrQd4wRPwcFAEhkt0uXU1CAu8_mfq3Nayz51ed-k-xhQ=rj-w963-h564-n-l70,"A 20 m  de Bordeaux,  domaine d’agrément de 37 hectares d’un seul tenant, château du 18 ème  avec ses dépendances ,Situation privilégiée pour cette propriété d’exception dans un site protégé de toute nuisance.Une allée calcaire vous amène au centre du domaine.Sur le point culminant est érigé le château, avec une vue panoramique sur la vallée  Le château a fière allure avec une tourelle capuchonnée,  son belvédère, ses communs  en forme d&#x27;U abritant la cour d&#x27;honneur.Le Château a été remanié à différentes époques, un perron à double escalier  dessert le corps de logis surmonté d’un belvédère. Il développe une surface de 400 m² (entrée traversante, 4 pièces -   et une enfilade de pièces dans l&#x27;aile )il est entièrement   à restaurer.  2 ailes abritent les anciennes servitudes, un  appartement de gardien, chai de 400 m² et en dessous du logis, les anciens cuvier d &#x27;une surface de 360 m².  Un appartement  dans  une aile  fait l’objet d’un bail.Les dépendances  sont à proximité du  Château, une grange, les  anciennes écuries,  des boxes  à chevaux et une carrière.Ce domaine en partie en vocation  équestre offre de grandes pâtures et prés pour vos chevauxUne partie viticole est toujours présente au  domaine avec ses 12 hectares de vignes en A.0.P BordeauxCette propriété d’exception  par sa situation  protégée dans un environnement zéro défaut   pour accueillir vos projets familiaux, équestre ou divers dans une nature préservée",EUR,1 575 000,aquitaine,33,bordeaux,33000,-,-,Organization,https://lh3.googleusercontent.com/-HucloVtHy0zYHxm3MnGvgwUNPPjtHiuBthCuUxsW_b3SPh_qXa6qv_58AZqv32TwTqtnh9HyssaaNigo-_0F3BTQSmf1-7SgW4b=rj-w127-h127-l70,AGENCE IMMOBILIER DES COTEAUX,PostalAddress,13 RUE ROUDIER,33500,Libourne,400 m2,15,NC*,37 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,6500 €,,,,,,Ancien
23947569,48853,vente,19/07/2019,https://proprietes.lefigaro.fr/annonces/chateau-cotes+d+armor-bretagne-france/23947569/,https://lh3.googleusercontent.com/8UawlAlnG163V8mrHaRBULdUZmKcNnYLsHAV2PjOSw4YbUkMqHIdKoeg0fftg1DB0ehKfwNIA3JrrfUAVf4zN6olH9Y7jda4LSoq=rj-w963-h564-n-l70,"SOUS-COMPROMIS- Superbe manoir magistralement entretenu par des propriétaires esthètes et passionnés d’histoire,  non loin de la côte.  Ce manoir de 1470, d’environ 1000 m2 en pierres de taille anciennes présente une architecture remarquable.  Magnifiquement restauré dans les règles de l’art , prix de la plus belle restauration de Bretagne, ce manoir est inscrit aux monuments historiques.  Cette propriété d’une qualité et d’un charme rare a été ramenée à la vie par les efforts, la patience , le goût, et les  moyens financiers hors du commun de propriétaires totalement investis et passionnés.   L’allure de ce manoir est particulièrement attractive et ses bâtiments en parfait état  allient le respect de l’architecture, de l’histoire, mais aussi le goût, la beauté , la chaleur et le confort. Grace à cette restauration, ce manoir toujours parfaitement entretenu n’a pas pris une ride . L’on se sent particulièrement bien dans chacune des  pièces qui sont toutes très hautes de plafond et particulièrement lumineuses.  Le parc entièrement clos de 10 hectares à l’abri des regards, se compose d’une immense étendue de pelouse avec un plan d’eau, de belles allées de chênes et de tilleuils, et d’un bois de résineux en fond de propriété . Dans ce manoir qui a l’allure d’un château, 12 grandes et belles pièces avec de remarquables cheminées.  Ces pièces ont toutes conservé leurs éléments d’époque, poutres, portes intérieures,  embrasures.  Chaque élément de décoration est pensé et a un sens. Boiseries, plafonds, cheminées exceptionnelles, évier en pierre polie, panneaux de boiserie de la Renaissance Italienne à chapiteaux corinthiens, baignoire dans un seul bloc de pierre, panneaux de porte gainés de parchemin, poignées en ivoire massif… Une des chambres de l’étage présente une remarquable cheminée en majolique  Italienne du XVIIème siècle.  La totalité du premier étage est moquettée avec une superbe moquette en laine bien épaisse , des tissus d’ameublement de qualité sont utilisés pour les  rideaux, l’intérieur des placards et les murs de certaines pièces.  Un dressing entièrement dessiné par la propriétaire a été réalisé par un  célèbre décorateur parisien . Le chauffage central est intégralement intégré aux boiseries .  Pour complérer cet ensemble : halle pour stationnement véhicules, important bûcher, salle de gymnastique avec Sauna, remises, tennis.  La longère est à finir d’aménager.  Tout proche, commerces de bourg et école.   A 20 km des premières plages et du  port de Saint-Quai Portrieux,  de Binic, et 14 de Plouha.  Paris à 3 h,  L’aéroport de St Brieuc met Londres à 45 minutes en jet privé. A voir Absolument pour tous les amoureux des vieilles Pierres.",EUR,De 1 000 000 à 2 000 000,bretagne,22,saint_brieuc,22000,-,-,Organization,https://lh3.googleusercontent.com/72y_kd8fkwKZZZyXV2M-CZqFBlpSNUz8U9kEh0m3jj0To3MWbcU0KibJP10hueWJcdnRwrflyA51-HQxCmejSotULDBaGkzLu6lNxvY=rj-w127-h127-l70,GB-IMMOBILIER DE PRESTIGE,PostalAddress,"17, rue Saint-Vincent",56000,Vannes,1 000 m2,12,NC*,10.8 ha,NC*,1,NC*,NC*,NC*,Fioul,Équipée,NC*,2,,,1,,Ancien
30894125,5947186,vente,01/10/2020,https://proprietes.lefigaro.fr/annonces/chateau-loire+atlantique-pays+de+loire-france/30894125/,https://lh3.googleusercontent.com/BymJgYCuSSB0V5LctDUAao_JEcHw0g7lAxA-FF2G4Y0eh6-XrbjSFXXrbuZRokp4SqW5TnHkiWGGpkvk-b512JICpCmzqaOCLF7twZk=rj-w963-h564-n-l70,"Ce château par excellence, parfaitement conservé et restauré, classé Monument Historique, situé à 10 minutes de la ville de Nantes se qualifie comme étant le premier château de la Loire. Cette perle rare du patrimoine français est restée depuis plus de mille ans dans la même famille et recherche aujourd&#x27;hui un successeur intéressé par la conservation du lieu. Il a été construit à la fin du XVème siècle et agrandi au XVIIème siècle. Édifié sur les vestiges d&#x27;un château du Moyen Age, la demeure présente désormais les symboles du Gothisme et de la renaissance avec un décor extrêmement élaboré. Les vastes réceptions en enfilade et les salons ornés de tapisseries, de parquets, de cheminées décorées et de plafonds en caisson, participent à la richesse intérieure de l&#x27;édifice. L&#x27;ensemble est entouré de douves en eau. La propriété s&#x27;étend sur environ 6,5 hectares. Elle laisse ensuite place aux vignobles nantais.Dossier complet sur demande.",EUR,4 520 000,pays_de_loire,44,nantes,44000,-,-,Organization,https://lh3.googleusercontent.com/wTFSqbHH638Yft8wBTNRqrGUEIRoHiYsF7QW1rwCrJTeYec0fs9aPvjzy14hEDW_djc1fI07B3dqRJp1V8kp7TJK-4K2yHp9EpWtDg=rj-w127-h127-l70,BARNES PROPRIETES & CHATEAUX,PostalAddress,"120-122, rue du Faubourg Saint-Honoré",75008,Paris 8e,3 000 m2,NC*,NC*,6.5 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
33917733,396835,vente,26/03/2021,https://proprietes.lefigaro.fr/annonces/chateau-ille+et+vilaine-bretagne-france/33917733/,https://lh3.googleusercontent.com/KJeOI4mKIO42rgjInJQPw7fuRD0ekRyQldKCmw-bdbt-inAKeNyij-SACj4LwPz8VnyJuRhls-eZPRYhDXwu6GrE0tALk6g80jvu250=rj-w963-h564-n-l70,"A proximité de Saint-Malo et de la baie du Mont-Saint-Michel, un château du 18e s. sur plus de 26 ha de parc, bois, et prairies.A quelques minutes de Saint-Malo, de la Côte d’Emeraude et de la baie du Mont-Saint-Michel, secteur côtier dynamique qui allie richesse patrimoniale, espaces naturels et pôles économiques et touristiques. La vallée de la Rance, les plages et toutes les infrastructures et services de la cité corsaire sont accessibles rapidement. La propriété se situe à l&#x27;entrée d&#x27;une commune de 1900 habitants dotée des commerces de proximité et d&#x27;une gare. Deux liaisons quotidiennes relient Paris en TGV en 2h15. Rennes est à 60 km. L&#x27;aéroport de Dinard est à 20 mn, ainsi que le ferry-port.A l&#x27;orée du village, le domaine se dévoile une fois la grille franchie. Le château apparaît au bout d&#x27;une longue rabine. Bâti sur une ancienne motte féodale, il domine la campagne environnante au cœur de ses 26 ha de prairies et parcelles boisées. La voie d&#x27;accès monte jusqu&#x27;à un pont en moellons de pierre qui enjambe un chemin en contrebas. Elle débouche sur la terrasse en terre-plein qui se déploie à l&#x27;avant et à l&#x27;arrière du château. Elle est maintenue par des murs de soutènement et des contreforts et bordée par un garde-corps. Deux dépendances, à cheval sur le mur d&#x27;enceinte, se font face dans la cour d&#x27;honneur. D&#x27;autres dépendances sont situées sur le bord du canal qui longe un côté de la terrasse. Il est alimenté par un ruisseau qui serpente ensuite à travers les prés.",EUR,2 917 000,bretagne,35,saint_malo,35400,-,-,Organization,https://lh3.googleusercontent.com/9y4HD1m4YRbJ5HMl9BqJqSnl3cCXLEUsZ-RY4F-QzXCJOhX-Qm68eyXBb08w6YT0nNFmjR2yF9nH0ohKHrrra6IL0tY1CoqN5HJIHg=rj-w127-h127-l70,PATRICE BESSE,PostalAddress,"7, rue Chomel",75007,Paris 7e,1 900 m2,20,15,26.3 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
23016465,7224416,vente,09/06/2019,https://proprietes.lefigaro.fr/annonces/chateau-dordogne-aquitaine-france/23016465/,https://thbr.figarocms.net/external/lX6bSWaopY7t0rFndRQift-a5yE=/963x564/filters:quality(65):strip_icc()/https%3A%2F%2Fmedia.immo-facile.com%2Foffice10%2Fmodele_garcin%2Fcatalog%2Fimages%2Fpr_p%2F3%2F1%2F9%2F4%2F7%2F0%2F2%2F4%2F31947024a.jpg%3FDATEMAJ%3D25%2F03%2F2021-17%3A03%3A00,"Proche de Sarlat et de Domme, au coeur d&#x27;un parc de 4 ,3 hectares. Ce château d&#x27;environ 450 m² habitables, aux allures sérieuses a été entièrement restauré en une maison ultra-contemporaine, aux prestations luxueuses. Dans le château, 4 vastes chambres en suite offrent des univers variés. Au sous-sol du château, un spa, un solarium, une salle de sport, une salle de jacuzzi avec un plafond éclairé de mille et une étoiles et une salle de massage.  La Commanderie, maison des propriétaires, a été restaurée dans le même esprit que le château. Environ 160 m², vastes open space en rez-de-chaussée, 2 vastes chambres. Terrasse.Le mobilier du nouvel intérieur répond aux souhaits des propriétaires. Lignes strictes et contemporaines, couleurs intenses et vives jouent un rôle majeur dans cette renaissance.  Très belle piscine chauffée dans le parc.  Un îlot de sérénité et d&#x27;élégance en mode high-tech.",EUR,1 850 000,aquitaine,24,cenac_et_saint_julien,24250,-,-,Organization,https://lh3.googleusercontent.com/8r5FVQ3q2b3YED0q0rLmeJNmdX4sCd793lXQtqL7Fx0EnTYXRUqxFoEVR4pIoJfGunByj0dF79PY-2tE8Bl52PURtuC5S66QAuAubkk=rj-w127-h127-l70,EMILE GARCIN - PERIGORD,PostalAddress,None,24200,Sarlat-la-Canéda,600 m2,15,7,4.3 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
